Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Średnia_miesięczna_temperatura_[°C],Status_pomiaru_TEMP,Średnia_miesięczna_wilgotność_względna_[%],Status_pomiaru_WLGS,Średnia_miesięczna_prędkość_wiatru_[m/s],Status_pomiaru_FWS,Średnie_miesięczne_zachmurzenie_ogólne_[oktanty],Status_pomiaru_NOS,Region
250200230,BORUSOWA,2010,11,6.1,,.0,8,.0,8,5.5,,PL-DS
250200230,BORUSOWA,2010,12,-5.5,,.0,8,.0,8,6.5,,PL-DS
251150080,GRABIK,2010,01,-6.1,,.0,8,.0,8,7.1,,PL-OP
251150080,GRABIK,2010,02,-1.2,,.0,8,.0,8,6.1,,PL-OP
251150080,GRABIK,2010,03,4.1,,.0,8,.0,8,5.1,,PL-OP
251150080,GRABIK,2010,04,9.0,,.0,8,.0,8,3.4,,PL-OP
251150080,GRABIK,2010,05,11.7,,.0,8,.0,8,5.7,,PL-OP
251150080,GRABIK,2010,06,17.4,,.0,8,.0,8,3.0,,PL-OP
251150080,GRABIK,2010,07,21.7,,.0,8,.0,8,2.6,,PL-OP
251150080,GRABIK,2010,08,18.0,,.0,8,.0,8,4.9,,PL-OP
251150080,GRABIK,2010,09,12.2,,.0,8,.0,8,4.8,,PL-OP
251150080,GRABIK,2010,10,6.5,,.0,8,.0,8,3.2,,PL-OP
251150080,GRABIK,2010,11,4.9,,.0,8,.0,8,6.1,,PL-OP
251150080,GRABIK,2010,12,-5.1,,.0,8,.0,8,6.9,,PL-OP
251160150,POLKOWICE DOLNE,2010,01,-5.9,,84.8,,2.8,,6.9,,PL-PK
251160150,POLKOWICE DOLNE,2010,02,-.8,,81.9,,2.7,,6.5,,PL-PK
251160150,POLKOWICE DOLNE,2010,03,3.8,,78.1,,3.1,,5.1,,PL-PK
251160150,POLKOWICE DOLNE,2010,04,9.0,,69.6,,2.9,,4.0,,PL-PK
251160150,POLKOWICE DOLNE,2010,05,12.0,,81.7,,2.9,,6.2,,PL-PK
251160150,POLKOWICE DOLNE,2010,06,17.3,,68.7,,2.7,,3.7,,PL-PK
251160150,POLKOWICE DOLNE,2010,07,21.5,,70.0,,2.6,,3.5,,PL-PK
251160150,POLKOWICE DOLNE,2010,08,18.4,,80.4,,2.3,,5.3,,PL-PK
251160150,POLKOWICE DOLNE,2010,09,12.2,,84.1,,2.4,,4.7,,PL-PK
251160150,POLKOWICE DOLNE,2010,10,6.7,,80.3,,2.7,,4.3,,PL-PK
251160150,POLKOWICE DOLNE,2010,11,5.4,,86.9,,2.9,,6.6,,PL-PK
251160150,POLKOWICE DOLNE,2010,12,-5.1,,85.3,,2.6,,6.8,,PL-PK
252200150,WARSZAWA-BIELANY,2010,01,-7.8,,85.3,,1.6,,7.1,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,02,-2.1,,87.7,,1.4,,7.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,03,3.8,,76.9,,1.8,,5.5,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,04,9.8,,69.7,,1.6,,5.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,05,13.8,,83.4,,1.4,,7.1,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,06,18.1,,72.3,,1.1,,4.9,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,07,22.3,,72.4,,1.3,,5.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,08,20.5,,78.0,,1.4,,6.0,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,09,12.6,,86.1,,1.8,,6.1,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,10,5.7,,83.2,,2.6,,4.1,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,11,5.8,,87.3,,2.5,,7.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2010,12,-5.6,,89.2,,2.7,,7.6,,PL-MZ
253150190,PRZELEWICE,2010,01,-6.5,,.0,8,1.7,,6.6,,PL-PD
253150190,PRZELEWICE,2010,02,-1.4,,.0,8,.0,8,6.8,,PL-PD
253150190,PRZELEWICE,2010,03,3.5,,.0,8,2.2,,5.5,,PL-PD
253150190,PRZELEWICE,2010,04,8.3,,.0,8,2.0,,4.0,,PL-PD
253150190,PRZELEWICE,2010,05,10.9,,.0,8,1.6,,6.2,,PL-PD
253150190,PRZELEWICE,2010,06,16.6,,.0,8,1.3,,3.9,,PL-PD
253150190,PRZELEWICE,2010,07,21.6,,.0,8,1.4,,3.1,,PL-PD
253150190,PRZELEWICE,2010,08,18.1,,.0,8,1.6,,5.4,,PL-PD
253150190,PRZELEWICE,2010,09,12.6,,.0,8,1.4,,4.6,,PL-PD
253150190,PRZELEWICE,2010,10,6.7,,.0,8,1.5,,4.5,,PL-PD
253150190,PRZELEWICE,2010,11,4.3,,.0,8,1.9,,7.3,,PL-PD
253150190,PRZELEWICE,2010,12,-5.7,,.0,8,2.0,,7.0,,PL-PD
253190070,PRABUTY,2010,01,-9.4,,80.8,,.0,8,6.1,,PL-SL
253190070,PRABUTY,2010,02,-3.4,,86.7,,.0,8,6.7,,PL-SL
253190070,PRABUTY,2010,03,2.3,,89.2,,.0,8,5.1,,PL-SL
253190070,PRABUTY,2010,04,7.6,,83.4,,.0,8,3.7,,PL-SL
253190070,PRABUTY,2010,05,11.6,,87.5,,.0,8,5.6,,PL-SL
253190070,PRABUTY,2010,06,15.8,,81.1,,.0,8,3.0,,PL-SL
253190070,PRABUTY,2010,07,20.8,,79.6,,.0,8,2.8,,PL-SL
253190070,PRABUTY,2010,08,18.8,,85.9,,.0,8,3.9,,PL-SL
253190070,PRABUTY,2010,09,12.2,,89.9,,.0,8,4.1,,PL-SL
253190070,PRABUTY,2010,10,5.2,,86.8,,.0,8,3.2,,PL-SL
253190070,PRABUTY,2010,11,4.3,,94.2,,.0,8,7.3,,PL-SL
253190070,PRABUTY,2010,12,-6.8,,85.3,,.0,8,7.0,,PL-SL
253190220,LIDZBARK,2010,01,-9.1,,.0,8,.0,8,5.6,,PL-KP
253190220,LIDZBARK,2010,02,-3.2,,.0,8,.0,8,6.2,,PL-KP
253190220,LIDZBARK,2010,03,2.2,,.0,8,.0,8,4.9,,PL-KP
253190220,LIDZBARK,2010,04,8.0,,.0,8,.0,8,3.4,,PL-KP
253190220,LIDZBARK,2010,05,12.4,,.0,8,.0,8,5.7,,PL-KP
253190220,LIDZBARK,2010,06,16.7,,.0,8,.0,8,3.2,,PL-KP
253190220,LIDZBARK,2010,07,21.2,,.0,8,.0,8,3.2,,PL-KP
253190220,LIDZBARK,2010,08,19.1,,.0,8,.0,8,4.5,,PL-KP
253190220,LIDZBARK,2010,09,10.8,,.0,8,.0,8,4.4,,PL-KP
253190220,LIDZBARK,2010,10,4.0,,.0,8,.0,8,2.9,,PL-KP
253190220,LIDZBARK,2010,11,4.1,,.0,8,.0,8,7.2,,PL-KP
253190220,LIDZBARK,2010,12,-6.8,,.0,8,.0,8,7.0,,PL-KP
253210210,MYSZYNIEC,2010,01,-10.1,,.0,8,.0,8,2.8,,PL-LB
253210210,MYSZYNIEC,2010,02,-3.6,,.0,8,.0,8,4.0,,PL-LB
253210210,MYSZYNIEC,2010,03,1.9,,.0,8,.0,8,3.5,,PL-LB
253210210,MYSZYNIEC,2010,04,7.7,,.0,8,.0,8,3.2,,PL-LB
253210210,MYSZYNIEC,2010,05,12.8,,.0,8,.0,8,5.6,,PL-LB
253210210,MYSZYNIEC,2010,06,16.6,,.0,8,.0,8,3.2,,PL-LB
253210210,MYSZYNIEC,2010,07,20.8,,.0,8,.0,8,2.9,,PL-LB
253210210,MYSZYNIEC,2010,08,18.7,,.0,8,.0,8,4.3,,PL-LB
253210210,MYSZYNIEC,2010,09,11.4,,.0,8,.0,8,5.2,,PL-LB
253210210,MYSZYNIEC,2010,10,3.7,,.0,8,.0,8,2.4,,PL-LB
253210210,MYSZYNIEC,2010,11,4.3,,.0,8,.0,8,5.7,,PL-LB
253210210,MYSZYNIEC,2010,12,-6.8,,.0,8,.0,8,7.3,,PL-LB
254160110,MIASTKO,2010,01,-7.1,,89.6,,3.0,,7.0,,PL-LD
254160110,MIASTKO,2010,02,-2.0,,88.4,,2.3,,7.3,,PL-LD
254160110,MIASTKO,2010,03,2.1,,85.3,,2.5,,6.3,,PL-LD
254160110,MIASTKO,2010,04,6.8,,78.0,,2.3,,5.2,,PL-LD
254160110,MIASTKO,2010,05,10.0,,84.6,,2.2,,7.0,,PL-LD
254160110,MIASTKO,2010,06,15.7,,75.3,,2.0,,4.0,,PL-LD
254160110,MIASTKO,2010,07,20.4,,69.5,,1.8,,3.9,,PL-LD
254160110,MIASTKO,2010,08,17.8,,83.4,,1.8,,6.3,,PL-LD
254160110,MIASTKO,2010,09,11.6,,85.6,,1.9,,6.0,,PL-LD
254160110,MIASTKO,2010,10,5.5,,85.7,,2.4,,5.9,,PL-LD
254160110,MIASTKO,2010,11,3.7,,90.3,,2.2,,7.8,,PL-LD
254160110,MIASTKO,2010,12,-6.3,,91.7,,2.6,,7.3,,PL-LD
254220090,OLECKO,2010,01,-10.5,,.0,8,.0,8,6.0,,PL-LU
254220090,OLECKO,2010,02,-4.0,,.0,8,.0,8,7.1,,PL-LU
254220090,OLECKO,2010,03,.9,,.0,8,.0,8,5.1,,PL-LU
254220090,OLECKO,2010,04,7.3,,.0,8,.0,8,4.0,,PL-LU
254220090,OLECKO,2010,05,13.2,,.0,8,.0,8,5.6,,PL-LU
254220090,OLECKO,2010,06,16.5,,.0,8,.0,8,4.2,,PL-LU
254220090,OLECKO,2010,07,21.3,,.0,8,.0,8,3.4,,PL-LU
254220090,OLECKO,2010,08,19.1,,.0,8,.0,8,4.0,,PL-LU
254220090,OLECKO,2010,09,11.4,,.0,8,.0,8,5.3,,PL-LU
254220090,OLECKO,2010,10,4.5,,.0,8,.0,8,3.8,,PL-LU
254220090,OLECKO,2010,11,3.6,,.0,8,.0,8,6.8,,PL-LU
254220090,OLECKO,2010,12,-7.2,,.0,8,.0,8,7.4,,PL-LU
