Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Miesięczna_suma_opadów_[mm],Status_pomiaru_SUMM,Liczba_dni_z_opadem_śniegu,Status_pomiaru_LDS,Opad_maksymalny_[mm],Status_pomiaru_MAXO,Dzień_pierwszy_wystąpienia_opadu_maksymalnego,Dzień_ostatni_wystąpienia_opadu_maksymalnego,Liczba_dni_z_pokrywą_śnieżną,Status_pomiaru_LDPS,Region
251170040,SZELEJEWO,2016,11,45.7,,1,,12.4,,15,,0,,PL-KP
251170040,SZELEJEWO,2016,12,42.2,,2,,14.8,,01,,0,,PL-KP
251210210,GRABOWIEC,2016,01,33.3,,13,,9.3,,11,,0,,PL-ZP
251210210,GRABOWIEC,2016,02,69.5,,7,,24.7,,10,,0,,PL-ZP
251210210,GRABOWIEC,2016,03,50.0,,2,,17.5,,01,,0,,PL-ZP
251210210,GRABOWIEC,2016,04,44.0,,0,,13.3,,27,,0,,PL-ZP
251210210,GRABOWIEC,2016,05,34.1,,0,,7.5,,13,27,0,,PL-ZP
251210210,GRABOWIEC,2016,06,40.9,,0,,28.9,,19,,0,,PL-ZP
251210210,GRABOWIEC,2016,07,55.5,,0,,11.6,,31,,0,,PL-ZP
251210210,GRABOWIEC,2016,08,51.2,,0,,30.0,,21,,0,,PL-ZP
251210210,GRABOWIEC,2016,09,33.8,,0,,16.1,,05,,0,,PL-ZP
251210210,GRABOWIEC,2016,10,76.2,,0,,20.0,,21,,0,,PL-ZP
251210210,GRABOWIEC,2016,11,31.7,,8,,10.0,,01,,0,,PL-ZP
251210210,GRABOWIEC,2016,12,49.7,,12,,22.9,,01,,0,,PL-ZP
252150020,DOBIEGNIEW,2016,01,35.0,,10,,8.6,,30,,0,,PL-LB
252150020,DOBIEGNIEW,2016,02,56.4,,2,,13.6,,21,,0,,PL-LB
252150020,DOBIEGNIEW,2016,03,20.9,,1,,7.3,,21,,0,,PL-LB
252150020,DOBIEGNIEW,2016,04,26.9,,2,,12.6,,16,,0,,PL-LB
252150020,DOBIEGNIEW,2016,05,72.9,,0,,37.6,,31,,0,,PL-LB
252150020,DOBIEGNIEW,2016,06,103.8,,0,,37.3,,25,,0,,PL-LB
252150020,DOBIEGNIEW,2016,07,132.9,,0,,63.2,,14,,0,,PL-LB
252150020,DOBIEGNIEW,2016,08,50.5,,0,,17.9,,20,,0,,PL-LB
252150020,DOBIEGNIEW,2016,09,11.5,,0,,8.3,,05,,0,,PL-LB
252150020,DOBIEGNIEW,2016,10,53.7,,0,,13.3,,03,,0,,PL-LB
252150020,DOBIEGNIEW,2016,11,48.0,,4,,8.9,,05,,0,,PL-LB
252150020,DOBIEGNIEW,2016,12,49.1,,0,,10.6,,11,,0,,PL-LB
252160210,KONOJAD,2016,01,47.7,,11,,9.8,,12,,0,,PL-WP
252160210,KONOJAD,2016,02,42.7,,4,,7.0,,29,,0,,PL-WP
252160210,KONOJAD,2016,03,49.8,,2,,9.9,,08,,0,,PL-WP
252160210,KONOJAD,2016,04,40.2,,1,,9.4,,13,,0,,PL-WP
252160210,KONOJAD,2016,05,45.2,,0,,24.5,,31,,0,,PL-WP
252160210,KONOJAD,2016,06,103.4,,0,,25.9,,14,,0,,PL-WP
252160210,KONOJAD,2016,07,169.1,,0,,83.4,,14,,0,,PL-WP
252160210,KONOJAD,2016,08,36.7,,0,,12.6,,05,,0,,PL-WP
252160210,KONOJAD,2016,09,6.2,,0,,2.8,,04,,0,,PL-WP
252160210,KONOJAD,2016,10,72.2,,0,,22.1,,03,,0,,PL-WP
252160210,KONOJAD,2016,11,40.6,,4,,7.7,,19,,0,,PL-WP
252160210,KONOJAD,2016,12,37.2,,1,,9.7,,01,,0,,PL-WP
252170010,ZALESIE,2016,01,27.4,,10,,5.5,,10,,0,,PL-LU
252170010,ZALESIE,2016,02,32.8,,3,,10.1,,21,,0,,PL-LU
252170010,ZALESIE,2016,03,23.6,,3,,6.7,,08,,0,,PL-LU
252170010,ZALESIE,2016,04,30.7,,0,,8.4,,17,,0,,PL-LU
252170010,ZALESIE,2016,05,66.1,,0,,23.1,,31,,0,,PL-LU
252170010,ZALESIE,2016,06,145.2,,0,,43.3,,25,,0,,PL-LU
252170010,ZALESIE,2016,07,176.3,,0,,97.8,,14,,0,,PL-LU
252170010,ZALESIE,2016,08,42.9,,0,,15.6,,08,,0,,PL-LU
252170010,ZALESIE,2016,09,4.8,,0,,3.2,,04,,0,,PL-LU
252170010,ZALESIE,2016,10,111.1,,0,,24.1,,05,,0,,PL-LU
252170010,ZALESIE,2016,11,38.0,,4,,8.6,,19,,0,,PL-LU
252170010,ZALESIE,2016,12,54.4,,2,,18.1,,01,,0,,PL-LU
252170050,BOBROWNIKI,2016,01,33.2,,10,,6.7,,10,,0,,PL-LD
252170050,BOBROWNIKI,2016,02,35.0,,3,,7.2,,21,,0,,PL-LD
252170050,BOBROWNIKI,2016,03,34.5,,3,,13.1,,08,,0,,PL-LD
252170050,BOBROWNIKI,2016,04,29.1,,0,,9.0,,16,,0,,PL-LD
252170050,BOBROWNIKI,2016,05,34.1,,0,,10.8,,31,,0,,PL-LD
252170050,BOBROWNIKI,2016,06,65.7,,0,,16.5,,17,,0,,PL-LD
252170050,BOBROWNIKI,2016,07,110.7,,0,,74.0,,14,,0,,PL-LD
252170050,BOBROWNIKI,2016,08,56.6,,0,,10.0,,20,,0,,PL-LD
252170050,BOBROWNIKI,2016,09,10.7,,0,,5.7,,04,,0,,PL-LD
252170050,BOBROWNIKI,2016,10,96.4,,0,,19.5,,03,,0,,PL-LD
252170050,BOBROWNIKI,2016,11,43.2,,3,,10.0,,19,,0,,PL-LD
252170050,BOBROWNIKI,2016,12,53.4,,3,,16.0,,11,,0,,PL-LD
252170070,SZELEJEWO,2016,01,24.2,,8,,6.5,,10,,0,,PL-KP
252170070,SZELEJEWO,2016,02,25.2,,2,,5.0,,17,,0,,PL-KP
252170070,SZELEJEWO,2016,03,25.9,,2,,5.0,,08,,0,,PL-KP
252170070,SZELEJEWO,2016,04,20.7,,1,,6.5,,17,,0,,PL-KP
252170070,SZELEJEWO,2016,05,49.0,,0,,29.0,,03,,0,,PL-KP
252170070,SZELEJEWO,2016,06,59.0,,0,,11.0,,25,,0,,PL-KP
252170070,SZELEJEWO,2016,07,141.3,,0,,73.5,,14,,0,,PL-KP
252170070,SZELEJEWO,2016,08,26.5,,0,,14.5,,21,,0,,PL-KP
252170070,SZELEJEWO,2016,09,3.7,,0,,2.8,,04,,0,,PL-KP
252170070,SZELEJEWO,2016,10,113.2,,0,,19.0,,02,,0,,PL-KP
252170070,SZELEJEWO,2016,11,34.4,,5,,10.0,,19,,0,,PL-KP
252170070,SZELEJEWO,2016,12,52.8,,1,,16.6,,01,,0,,PL-KP
252170090,TRZEMESZNO,2016,01,30.5,,11,,7.2,,10,,0,,PL-SL
252170090,TRZEMESZNO,2016,02,44.0,,7,,8.3,,22,,0,,PL-SL
252170090,TRZEMESZNO,2016,03,29.1,,0,,5.1,,31,,0,,PL-SL
252170090,TRZEMESZNO,2016,04,20.5,,1,,6.1,,17,,0,,PL-SL
252170090,TRZEMESZNO,2016,05,56.9,,0,,42.8,,31,,0,,PL-SL
252170090,TRZEMESZNO,2016,06,53.4,,0,,9.8,,16,,0,,PL-SL
252170090,TRZEMESZNO,2016,07,170.6,,0,,73.2,,14,,0,,PL-SL
252170090,TRZEMESZNO,2016,08,35.3,,0,,12.3,,05,,0,,PL-SL
252170090,TRZEMESZNO,2016,09,1.1,,0,,1.1,,04,,0,,PL-SL
252170090,TRZEMESZNO,2016,10,131.9,,0,,25.6,,03,,0,,PL-SL
252170090,TRZEMESZNO,2016,11,40.7,,4,,12.4,,19,,0,,PL-SL
252170090,TRZEMESZNO,2016,12,50.8,,4,,14.6,,01,,0,,PL-SL
252170130,GRUSZCZYN,2016,01,38.8,,9,,7.8,,12,,0,,PL-DS
252170130,GRUSZCZYN,2016,02,39.4,,4,,9.3,,21,,0,,PL-DS
252170130,GRUSZCZYN,2016,03,59.8,,3,,9.2,,23,,0,,PL-DS
252170130,GRUSZCZYN,2016,04,17.5,,1,,4.2,,12,,0,,PL-DS
252170130,GRUSZCZYN,2016,05,34.8,,0,,9.1,,12,,0,,PL-DS
252170130,GRUSZCZYN,2016,06,93.0,,0,,27.7,,16,,0,,PL-DS
252170130,GRUSZCZYN,2016,07,150.2,,0,,64.9,,14,,0,,PL-DS
252170130,GRUSZCZYN,2016,08,39.7,,0,,12.4,,03,,0,,PL-DS
252170130,GRUSZCZYN,2016,09,6.0,,0,,3.4,,04,,0,,PL-DS
252170130,GRUSZCZYN,2016,10,127.9,,0,,40.2,,05,,0,,PL-DS
252170130,GRUSZCZYN,2016,11,35.1,,1,,10.2,,19,,0,,PL-DS
252170130,GRUSZCZYN,2016,12,44.8,,0,,10.7,,11,,0,,PL-DS
252180030,CZERNIKOWO,2016,01,40.6,,13,,8.9,,10,,0,,PL-SK
252180030,CZERNIKOWO,2016,02,38.8,,5,,7.0,,29,,0,,PL-SK
252180030,CZERNIKOWO,2016,03,16.4,,3,,3.8,,14,,0,,PL-SK
252180030,CZERNIKOWO,2016,04,18.2,,0,,4.7,,23,,0,,PL-SK
252180030,CZERNIKOWO,2016,05,26.7,,0,,5.2,,31,,0,,PL-SK
252180030,CZERNIKOWO,2016,06,75.1,,0,,36.1,,20,,0,,PL-SK
252180030,CZERNIKOWO,2016,07,76.9,,0,,35.1,,14,,0,,PL-SK
252180030,CZERNIKOWO,2016,08,51.5,,0,,32.1,,05,,0,,PL-SK
252180030,CZERNIKOWO,2016,09,22.6,,0,,16.2,,04,,0,,PL-SK
252180030,CZERNIKOWO,2016,10,109.9,,0,,18.4,,05,,0,,PL-SK
252180030,CZERNIKOWO,2016,11,53.6,,7,,15.6,,01,,0,,PL-SK
252180030,CZERNIKOWO,2016,12,66.8,,5,,23.1,,01,,0,,PL-SK
252180110,STRZELNO,2016,01,31.9,,11,,6.5,,10,,0,,PL-OP
252180110,STRZELNO,2016,02,38.2,,5,,7.5,,29,,0,,PL-OP
252180110,STRZELNO,2016,03,21.2,,1,,4.2,,31,,0,,PL-OP
252180110,STRZELNO,2016,04,13.1,,0,,5.1,,16,,0,,PL-OP
252180110,STRZELNO,2016,05,43.6,,0,,30.5,,31,,0,,PL-OP
252180110,STRZELNO,2016,06,67.5,,0,,17.5,,20,,0,,PL-OP
252180110,STRZELNO,2016,07,129.1,,0,,51.0,,14,,0,,PL-OP
252180110,STRZELNO,2016,08,36.1,,0,,13.6,,05,,0,,PL-OP
252180110,STRZELNO,2016,09,1.0,,0,,1.0,,04,,0,,PL-OP
252180110,STRZELNO,2016,10,130.0,,0,,25.7,,03,,0,,PL-OP
252180110,STRZELNO,2016,11,36.1,,4,,10.5,,19,,0,,PL-OP
252180110,STRZELNO,2016,12,60.5,,1,,19.0,,01,,0,,PL-OP
252200050,WINNICA,2016,01,24.9,,11,,6.0,,30,,0,,PL-MZ
252200050,WINNICA,2016,02,83.2,,7,,26.4,,10,,0,,PL-MZ
252200050,WINNICA,2016,03,28.6,,2,,5.5,,14,,0,,PL-MZ
252200050,WINNICA,2016,04,17.7,,0,,13.3,,27,,0,,PL-MZ
252200050,WINNICA,2016,05,83.6,,0,,30.3,,14,,0,,PL-MZ
252200050,WINNICA,2016,06,95.5,,0,,46.9,,26,,0,,PL-MZ
252200050,WINNICA,2016,07,81.1,,0,,15.5,,12,,0,,PL-MZ
252200050,WINNICA,2016,08,41.8,,0,,12.4,,21,,0,,PL-MZ
252200050,WINNICA,2016,09,19.3,,0,,10.4,,04,,0,,PL-MZ
252200050,WINNICA,2016,10,111.7,,0,,23.0,,05,,0,,PL-MZ
252200050,WINNICA,2016,11,48.9,,7,,15.0,,01,,0,,PL-MZ
252200050,WINNICA,2016,12,71.6,,12,,21.3,,01,,0,,PL-MZ
253190090,DZIARNY,2016,01,35.8,,17,,5.6,,30,,0,,PL-WN
253190090,DZIARNY,2016,02,53.9,,6,,11.6,,21,,0,,PL-WN
253190090,DZIARNY,2016,03,22.4,,2,,5.4,,25,,0,,PL-WN
253190090,DZIARNY,2016,04,37.7,,1,,7.6,,23,,0,,PL-WN
253190090,DZIARNY,2016,05,46.5,,0,,14.7,,16,,0,,PL-WN
253190090,DZIARNY,2016,06,80.8,,0,,33.5,,26,,0,,PL-WN
253190090,DZIARNY,2016,07,116.2,,0,,33.0,,14,,0,,PL-WN
253190090,DZIARNY,2016,08,80.1,,0,,32.6,,05,,0,,PL-WN
253190090,DZIARNY,2016,09,13.9,,0,,8.9,,04,,0,,PL-WN
253190090,DZIARNY,2016,10,102.9,,0,,21.3,,05,,0,,PL-WN
253190090,DZIARNY,2016,11,83.8,,7,,15.6,,01,,0,,PL-WN
253190090,DZIARNY,2016,12,81.6,,9,,18.1,,01,,0,,PL-WN
253190170,KOSTKOWO,2016,01,36.6,,9,,8.9,,10,,0,,PL-PM
253190170,KOSTKOWO,2016,02,56.1,,6,,10.0,,21,,0,,PL-PM
253190170,KOSTKOWO,2016,03,18.1,,2,,5.6,,25,,0,,PL-PM
253190170,KOSTKOWO,2016,04,34.4,,0,,12.7,,12,,0,,PL-PM
253190170,KOSTKOWO,2016,05,40.0,,0,,8.5,,16,,0,,PL-PM
253190170,KOSTKOWO,2016,06,77.4,,0,,41.2,,26,,0,,PL-PM
253190170,KOSTKOWO,2016,07,115.6,,0,,26.5,,06,,0,,PL-PM
253190170,KOSTKOWO,2016,08,55.8,,0,,27.2,,05,,0,,PL-PM
253190170,KOSTKOWO,2016,09,4.4,,0,,1.5,,20,,0,,PL-PM
253190170,KOSTKOWO,2016,10,103.7,,0,,21.4,,05,,0,,PL-PM
253190170,KOSTKOWO,2016,11,65.4,,5,,17.3,,01,,0,,PL-PM
253190170,KOSTKOWO,2016,12,76.4,,6,,20.1,,01,,0,,PL-PM
253210010,SIEDLISKA,2016,01,27.8,,6,,4.8,,20,,0,,PL-PD
253210010,SIEDLISKA,2016,02,73.4,,9,,12.2,,10,,0,,PL-PD
253210010,SIEDLISKA,2016,03,19.5,,4,,4.8,,30,,0,,PL-PD
253210010,SIEDLISKA,2016,04,51.0,,2,,16.9,,27,,0,,PL-PD
253210010,SIEDLISKA,2016,05,48.7,,0,,11.2,,14,,0,,PL-PD
253210010,SIEDLISKA,2016,06,61.7,,0,,25.1,,26,,0,,PL-PD
253210010,SIEDLISKA,2016,07,132.0,,0,,35.4,,11,,0,,PL-PD
253210010,SIEDLISKA,2016,08,73.7,,0,,16.5,,01,,0,,PL-PD
253210010,SIEDLISKA,2016,09,37.6,,0,,30.2,,04,,0,,PL-PD
253210010,SIEDLISKA,2016,10,123.1,,0,,29.6,,05,,0,,PL-PD
253210010,SIEDLISKA,2016,11,72.6,,8,,19.9,,19,,0,,PL-PD
253210010,SIEDLISKA,2016,12,66.0,,7,,14.6,,11,,0,,PL-PD
