Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Średnia_miesięczna_temperatura_[°C],Status_pomiaru_TEMP,Średnia_miesięczna_wilgotność_względna_[%],Status_pomiaru_WLGS,Średnia_miesięczna_prędkość_wiatru_[m/s],Status_pomiaru_FWS,Średnie_miesięczne_zachmurzenie_ogólne_[oktanty],Status_pomiaru_NOS,Region
249220280,STUPOSIANY,2016,12,-4.1,,88.4,,2.2,,5.7,,PL-LD
250190030,SILNICZKA,2016,01,-2.7,,.0,8,.0,8,5.3,,PL-ZP
250190030,SILNICZKA,2016,02,2.8,,.0,8,.0,8,5.9,,PL-ZP
250190030,SILNICZKA,2016,03,3.3,,.0,8,.0,8,5.3,,PL-ZP
250190030,SILNICZKA,2016,04,8.0,,.0,8,.0,8,4.5,,PL-ZP
250190030,SILNICZKA,2016,05,14.0,,.0,8,.0,8,4.2,,PL-ZP
250190030,SILNICZKA,2016,06,18.1,,.0,8,.0,8,3.9,,PL-ZP
250190030,SILNICZKA,2016,07,18.8,,.0,8,.0,8,4.8,,PL-ZP
250190030,SILNICZKA,2016,08,17.2,,.0,8,.0,8,3.7,,PL-ZP
250190030,SILNICZKA,2016,09,13.9,,.0,8,.0,8,3.3,,PL-ZP
250190030,SILNICZKA,2016,10,6.8,,.0,8,.0,8,6.2,,PL-ZP
250190030,SILNICZKA,2016,11,2.8,,.0,8,.0,8,5.7,,PL-ZP
250190030,SILNICZKA,2016,12,.2,,.0,8,.0,8,5.4,,PL-ZP
250210240,ZAWADA,2016,01,-2.0,,.0,8,3.0,,5.9,,PL-MA
250210240,ZAWADA,2016,02,4.7,,.0,8,3.8,,5.8,,PL-MA
250210240,ZAWADA,2016,03,5.0,,.0,8,2.8,,6.0,,PL-MA
250210240,ZAWADA,2016,04,10.2,,.0,8,2.8,,5.8,,PL-MA
250210240,ZAWADA,2016,05,14.5,,.0,8,2.3,,4.4,,PL-MA
250210240,ZAWADA,2016,06,19.2,,.0,8,2.1,,4.3,,PL-MA
250210240,ZAWADA,2016,07,19.9,,.0,8,2.6,,4.9,,PL-MA
250210240,ZAWADA,2016,08,18.5,,.0,8,2.2,,4.8,,PL-MA
250210240,ZAWADA,2016,09,15.4,,.0,8,1.8,,5.2,,PL-MA
250210240,ZAWADA,2016,10,7.8,,.0,8,3.0,,6.5,,PL-MA
250210240,ZAWADA,2016,11,3.8,,.0,8,3.7,,5.8,,PL-MA
250210240,ZAWADA,2016,12,.9,,.0,8,3.5,,6.1,,PL-MA
252200150,WARSZAWA-BIELANY,2016,01,-2.6,,80.9,,2.3,,7.1,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,02,3.9,,79.1,,2.4,,7.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,03,4.8,,71.2,,2.0,,6.7,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,04,11.7,,56.6,,2.0,,6.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,05,16.5,,58.5,,1.7,,5.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,06,20.2,,53.8,,1.9,,5.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,07,20.6,,67.5,,1.9,,6.5,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,08,19.5,,66.2,,2.0,,6.4,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,09,17.4,,64.1,,1.6,,5.5,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,10,7.7,,85.4,,2.7,,7.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,11,3.4,,85.6,,2.7,,7.4,,PL-MZ
252200150,WARSZAWA-BIELANY,2016,12,1.4,,90.9,,2.8,,7.2,,PL-MZ
253210130,SZCZYTNO,2016,01,-5.1,,.0,8,.0,8,6.4,,PL-PK
253210130,SZCZYTNO,2016,02,1.8,,.0,8,.0,8,7.1,,PL-PK
253210130,SZCZYTNO,2016,03,2.7,,.0,8,.0,8,6.5,,PL-PK
253210130,SZCZYTNO,2016,04,7.9,,.0,8,.0,8,6.2,,PL-PK
253210130,SZCZYTNO,2016,05,14.4,,.0,8,.0,8,5.3,,PL-PK
253210130,SZCZYTNO,2016,06,17.3,,.0,8,.0,8,5.0,,PL-PK
253210130,SZCZYTNO,2016,07,18.4,,.0,8,.0,8,6.5,,PL-PK
253210130,SZCZYTNO,2016,08,16.9,,.0,8,.0,8,5.4,,PL-PK
253210130,SZCZYTNO,2016,09,13.5,,.0,8,.0,8,4.3,,PL-PK
253210130,SZCZYTNO,2016,10,5.8,,.0,8,.0,8,6.9,,PL-PK
253210130,SZCZYTNO,2016,11,1.8,,.0,8,.0,8,7.1,,PL-PK
253210130,SZCZYTNO,2016,12,.5,,.0,8,.0,8,7.2,,PL-PK
254170210,BORUCINO,2016,01,-3.3,,82.4,,3.0,,6.2,,PL-PM
254170210,BORUCINO,2016,02,1.9,,87.0,,4.1,,6.7,,PL-PM
254170210,BORUCINO,2016,03,2.9,,85.7,,2.7,,6.6,,PL-PM
254170210,BORUCINO,2016,04,7.3,,70.2,,3.1,,4.8,,PL-PM
254170210,BORUCINO,2016,05,14.2,,68.7,,2.7,,3.8,,PL-PM
254170210,BORUCINO,2016,06,17.1,,69.8,,2.8,,4.1,,PL-PM
254170210,BORUCINO,2016,07,17.9,,77.5,,2.6,,5.3,,PL-PM
254170210,BORUCINO,2016,08,16.8,,79.8,,2.9,,5.0,,PL-PM
254170210,BORUCINO,2016,09,14.7,,82.4,,1.9,,3.4,,PL-PM
254170210,BORUCINO,2016,10,7.3,,89.0,,2.9,,6.7,,PL-PM
254170210,BORUCINO,2016,11,3.1,,90.3,,2.8,,6.6,,PL-PM
254170210,BORUCINO,2016,12,1.8,,90.4,,3.4,,6.5,,PL-PM
254220090,OLECKO,2016,01,-5.6,,.0,8,.0,8,6.7,,PL-LU
254220090,OLECKO,2016,02,1.4,,.0,8,.0,8,7.1,,PL-LU
254220090,OLECKO,2016,03,2.2,,.0,8,.0,8,6.3,,PL-LU
254220090,OLECKO,2016,04,7.7,,.0,8,.0,8,5.8,,PL-LU
254220090,OLECKO,2016,05,15.2,,.0,8,.0,8,4.2,,PL-LU
254220090,OLECKO,2016,06,17.9,,.0,8,.0,8,3.7,,PL-LU
254220090,OLECKO,2016,07,18.5,,.0,8,.0,8,5.2,,PL-LU
254220090,OLECKO,2016,08,17.1,,.0,8,.0,8,5.2,,PL-LU
254220090,OLECKO,2016,09,13.7,,.0,8,.0,8,4.4,,PL-LU
254220090,OLECKO,2016,10,5.5,,.0,8,.0,8,6.8,,PL-LU
254220090,OLECKO,2016,11,1.3,,.0,8,.0,8,7.5,,PL-LU
254220090,OLECKO,2016,12,.2,,.0,8,.0,8,7.2,,PL-LU
