Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Miesięczna_suma_opadów_[mm],Status_pomiaru_SUMM,Liczba_dni_z_opadem_śniegu,Status_pomiaru_LDS,Opad_maksymalny_[mm],Status_pomiaru_MAXO,Dzień_pierwszy_wystąpienia_opadu_maksymalnego,Dzień_ostatni_wystąpienia_opadu_maksymalnego,Liczba_dni_z_pokrywą_śnieżną,Status_pomiaru_LDPS,Region
252160210,KONOJAD,2009,09,49.5,,0,,16.5,,29,,0,8,PL-WP
252160210,KONOJAD,2009,10,57.6,,0,,11.7,,22,,0,8,PL-WP
252160210,KONOJAD,2009,11,39.7,,2,,10.6,,17,,0,8,PL-WP
252160210,KONOJAD,2009,12,43.8,,10,,12.4,,31,,0,8,PL-WP
252170010,ZALESIE,2009,01,18.2,,5,,7.1,,20,,0,8,PL-LU
252170010,ZALESIE,2009,02,36.4,,13,,9.7,,11,,0,8,PL-LU
252170010,ZALESIE,2009,03,59.2,,5,,15.3,,24,,0,8,PL-LU
252170010,ZALESIE,2009,04,1.0,,0,,.7,,08,,0,8,PL-LU
252170010,ZALESIE,2009,05,80.9,,0,,16.7,,21,,0,8,PL-LU
252170010,ZALESIE,2009,06,76.9,,0,,21.3,,30,,0,8,PL-LU
252170010,ZALESIE,2009,07,96.0,,0,,22.3,,18,,0,8,PL-LU
252170010,ZALESIE,2009,08,20.8,,0,,10.2,,03,,0,8,PL-LU
252170010,ZALESIE,2009,09,38.2,,0,,18.9,,03,,0,8,PL-LU
252170010,ZALESIE,2009,10,44.8,,0,,5.4,,14,,0,8,PL-LU
252170010,ZALESIE,2009,11,39.4,,1,,7.9,,09,,0,8,PL-LU
252170010,ZALESIE,2009,12,41.2,,8,,14.9,,01,,0,8,PL-LU
252170050,BOBROWNIKI,2009,01,21.3,,10,,4.8,,20,,0,8,PL-LD
252170050,BOBROWNIKI,2009,02,24.9,,12,,9.4,,22,,0,8,PL-LD
252170050,BOBROWNIKI,2009,03,50.9,,2,,10.8,,28,,0,8,PL-LD
252170050,BOBROWNIKI,2009,04,6.9,,0,,2.9,,08,,0,8,PL-LD
252170050,BOBROWNIKI,2009,05,96.3,,0,,19.2,,26,,0,8,PL-LD
252170050,BOBROWNIKI,2009,06,74.7,,0,,19.4,,15,,0,8,PL-LD
252170050,BOBROWNIKI,2009,07,100.5,,0,,25.3,,18,,0,8,PL-LD
252170050,BOBROWNIKI,2009,08,19.5,,0,,7.1,,02,,0,8,PL-LD
252170050,BOBROWNIKI,2009,09,34.2,,0,,9.5,,04,,0,8,PL-LD
252170050,BOBROWNIKI,2009,10,54.3,,0,,6.8,,07,,0,8,PL-LD
252170050,BOBROWNIKI,2009,11,40.0,,1,,7.7,,08,,0,8,PL-LD
252170050,BOBROWNIKI,2009,12,29.8,,10,,9.0,,01,,0,8,PL-LD
252170070,SZELEJEWO,2009,01,18.9,,5,,5.5,,20,,0,8,PL-KP
252170070,SZELEJEWO,2009,02,20.4,,6,,7.5,,23,,0,8,PL-KP
252170070,SZELEJEWO,2009,03,47.0,,5,,7.6,,23,,0,8,PL-KP
252170070,SZELEJEWO,2009,04,4.5,,0,,3.5,,17,,0,8,PL-KP
252170070,SZELEJEWO,2009,05,57.1,,0,,14.5,,28,,0,8,PL-KP
252170070,SZELEJEWO,2009,06,70.2,,0,,17.5,,15,,0,8,PL-KP
252170070,SZELEJEWO,2009,07,155.9,,0,,25.2,,20,,0,8,PL-KP
252170070,SZELEJEWO,2009,08,48.2,,0,,27.6,,02,,0,8,PL-KP
252170070,SZELEJEWO,2009,09,29.9,,0,,11.2,,03,,0,8,PL-KP
252170070,SZELEJEWO,2009,10,44.3,,0,,7.0,,14,,0,8,PL-KP
252170070,SZELEJEWO,2009,11,36.6,,1,,11.2,,17,,0,8,PL-KP
252170070,SZELEJEWO,2009,12,34.0,,4,,15.2,,01,,0,8,PL-KP
252170090,TRZEMESZNO,2009,01,21.0,,8,,5.4,,20,,0,8,PL-SL
252170090,TRZEMESZNO,2009,02,27.4,,8,,8.1,,22,,0,8,PL-SL
252170090,TRZEMESZNO,2009,03,48.0,,5,,8.8,,23,,0,8,PL-SL
252170090,TRZEMESZNO,2009,04,7.7,,0,,4.4,,18,,0,8,PL-SL
252170090,TRZEMESZNO,2009,05,75.4,,0,,18.1,,29,,0,8,PL-SL
252170090,TRZEMESZNO,2009,06,98.7,,0,,15.5,,15,,0,8,PL-SL
252170090,TRZEMESZNO,2009,07,183.0,,0,,28.4,,18,,0,8,PL-SL
252170090,TRZEMESZNO,2009,08,43.0,,0,,16.8,,03,,0,8,PL-SL
252170090,TRZEMESZNO,2009,09,37.4,,0,,7.6,,05,,0,8,PL-SL
252170090,TRZEMESZNO,2009,10,57.5,,0,,7.9,,23,,0,8,PL-SL
252170090,TRZEMESZNO,2009,11,47.1,,1,,10.6,,17,,0,8,PL-SL
252170090,TRZEMESZNO,2009,12,45.7,,10,,18.2,,01,,0,8,PL-SL
252180110,STRZELNO,2009,01,18.6,,5,,4.5,,18,,0,8,PL-OP
252180110,STRZELNO,2009,02,30.3,,9,,7.8,,22,,0,8,PL-OP
252180110,STRZELNO,2009,03,47.2,,2,,8.0,,23,,0,8,PL-OP
252180110,STRZELNO,2009,04,9.0,,0,,7.0,,17,,0,8,PL-OP
252180110,STRZELNO,2009,05,78.5,,0,,25.3,,31,,0,8,PL-OP
252180110,STRZELNO,2009,06,86.2,,0,,15.5,,15,,0,8,PL-OP
252180110,STRZELNO,2009,07,118.8,,0,,23.4,,01,,0,8,PL-OP
252180110,STRZELNO,2009,08,42.1,,0,,23.5,,04,,0,8,PL-OP
252180110,STRZELNO,2009,09,22.7,,0,,6.8,,05,,0,8,PL-OP
252180110,STRZELNO,2009,10,65.7,,0,,12.0,,14,,0,8,PL-OP
252180110,STRZELNO,2009,11,49.2,,1,,15.0,,17,,0,8,PL-OP
252180110,STRZELNO,2009,12,39.7,,6,,14.5,,01,,0,8,PL-OP
252200050,WINNICA,2009,01,24.8,,14,,7.1,,21,,0,8,PL-MZ
252200050,WINNICA,2009,02,36.3,,17,,7.6,,22,,0,8,PL-MZ
252200050,WINNICA,2009,03,51.7,,12,,8.4,,11,,0,8,PL-MZ
252200050,WINNICA,2009,04,1.6,,0,,1.0,,17,,0,8,PL-MZ
252200050,WINNICA,2009,05,97.7,,0,,12.4,,28,,0,8,PL-MZ
252200050,WINNICA,2009,06,97.6,,0,,26.3,,01,,0,8,PL-MZ
252200050,WINNICA,2009,07,73.2,,0,,11.1,,08,,0,8,PL-MZ
252200050,WINNICA,2009,08,63.3,,0,,12.5,,29,,0,8,PL-MZ
252200050,WINNICA,2009,09,27.2,,0,,11.2,,11,,0,8,PL-MZ
252200050,WINNICA,2009,10,58.8,,4,,16.0,,14,,0,8,PL-MZ
252200050,WINNICA,2009,11,56.2,,1,,13.6,,11,,0,8,PL-MZ
252200050,WINNICA,2009,12,49.6,,8,,12.9,,23,,0,8,PL-MZ
252200160,ZIELONKI,2009,01,26.2,,12,,7.8,,21,,0,8,PL-MA
252200160,ZIELONKI,2009,02,45.2,,11,,9.4,,13,,0,8,PL-MA
252200160,ZIELONKI,2009,03,52.8,,9,,12.1,,24,,0,8,PL-MA
252200160,ZIELONKI,2009,04,9.6,,0,,8.8,,18,,0,8,PL-MA
252200160,ZIELONKI,2009,05,71.2,,0,,10.5,,28,,0,8,PL-MA
252200160,ZIELONKI,2009,06,120.4,,0,,24.0,,30,,0,8,PL-MA
252200160,ZIELONKI,2009,07,83.3,,0,,22.4,,05,,0,8,PL-MA
252200160,ZIELONKI,2009,08,56.5,,0,,14.0,,11,,0,8,PL-MA
252200160,ZIELONKI,2009,09,16.8,,0,,5.7,,12,,0,8,PL-MA
252200160,ZIELONKI,2009,10,76.8,,1,,21.4,,14,,0,8,PL-MA
252200160,ZIELONKI,2009,11,54.2,,1,,13.3,,11,,0,8,PL-MA
252200160,ZIELONKI,2009,12,52.2,,9,,8.7,,24,,0,8,PL-MA
252210110,LASKI,2009,01,27.5,,9,,6.4,,21,,0,8,PL-DS
252210110,LASKI,2009,02,32.2,,10,,9.7,,13,,0,8,PL-DS
252210110,LASKI,2009,03,76.1,,10,,18.8,,17,,0,8,PL-DS
252210110,LASKI,2009,04,.2,,0,,.2,,09,,0,8,PL-DS
252210110,LASKI,2009,05,70.7,,0,,16.5,,31,,0,8,PL-DS
252210110,LASKI,2009,06,165.3,,0,,25.7,,23,,0,8,PL-DS
252210110,LASKI,2009,07,44.6,,0,,8.7,,15,,0,8,PL-DS
252210110,LASKI,2009,08,113.3,,0,,29.7,,02,,0,8,PL-DS
252210110,LASKI,2009,09,12.1,,0,,4.7,,28,,0,8,PL-DS
252210110,LASKI,2009,10,85.2,,2,,18.0,,20,,0,8,PL-DS
252210110,LASKI,2009,11,52.5,,0,,13.7,,11,,0,8,PL-DS
252210110,LASKI,2009,12,52.1,,9,,9.6,,23,,0,8,PL-DS
253190090,DZIARNY,2009,01,40.0,,13,,8.7,,03,,0,8,PL-WN
253190090,DZIARNY,2009,02,27.8,,18,,7.2,,22,,0,8,PL-WN
253190090,DZIARNY,2009,03,85.0,,7,,17.1,,23,,0,8,PL-WN
253190090,DZIARNY,2009,04,.0,9,0,,.0,9,,,0,8,PL-WN
253190090,DZIARNY,2009,05,94.1,,0,,17.8,,21,,0,8,PL-WN
253190090,DZIARNY,2009,06,121.9,,0,,18.8,,06,,0,8,PL-WN
253190090,DZIARNY,2009,07,78.3,,0,,15.7,,07,,0,8,PL-WN
253190090,DZIARNY,2009,08,32.6,,0,,14.2,,04,,0,8,PL-WN
253190090,DZIARNY,2009,09,17.5,,0,,7.8,,03,,0,8,PL-WN
253190090,DZIARNY,2009,10,74.6,,0,,12.1,,07,,0,8,PL-WN
253190090,DZIARNY,2009,11,44.9,,1,,10.6,,17,,0,8,PL-WN
253190090,DZIARNY,2009,12,32.3,,9,,7.8,,23,,0,8,PL-WN
253190170,KOSTKOWO,2009,01,24.8,,10,,6.3,,03,,0,8,PL-PM
253190170,KOSTKOWO,2009,02,18.0,,14,,4.2,,22,,0,8,PL-PM
253190170,KOSTKOWO,2009,03,59.6,,4,,9.6,,17,,0,8,PL-PM
253190170,KOSTKOWO,2009,04,.7,,0,,.7,,09,,0,8,PL-PM
253190170,KOSTKOWO,2009,05,69.6,,0,,10.2,,06,,0,8,PL-PM
253190170,KOSTKOWO,2009,06,115.7,,0,,16.1,,23,,0,8,PL-PM
253190170,KOSTKOWO,2009,07,82.7,,0,,25.4,,07,,0,8,PL-PM
253190170,KOSTKOWO,2009,08,33.1,,0,,17.2,,03,,0,8,PL-PM
253190170,KOSTKOWO,2009,09,20.2,,0,,8.5,,03,,0,8,PL-PM
253190170,KOSTKOWO,2009,10,51.3,,2,,10.6,,14,,0,8,PL-PM
253190170,KOSTKOWO,2009,11,43.0,,2,,7.8,,17,,0,8,PL-PM
253190170,KOSTKOWO,2009,12,31.9,,8,,7.2,,23,,0,8,PL-PM
253210010,SIEDLISKA,2009,01,28.5,,12,,7.9,,03,,0,8,PL-PD
253210010,SIEDLISKA,2009,02,32.2,,14,,5.3,,08,,0,8,PL-PD
253210010,SIEDLISKA,2009,03,58.4,,13,,15.1,,17,,0,8,PL-PD
253210010,SIEDLISKA,2009,04,3.1,,0,,3.1,,09,,0,8,PL-PD
253210010,SIEDLISKA,2009,05,59.1,,0,,23.5,,21,,0,8,PL-PD
253210010,SIEDLISKA,2009,06,174.6,,0,,23.9,,23,,0,8,PL-PD
253210010,SIEDLISKA,2009,07,87.5,,0,,15.7,,07,,0,8,PL-PD
253210010,SIEDLISKA,2009,08,55.8,,0,,18.9,,29,,0,8,PL-PD
253210010,SIEDLISKA,2009,09,29.6,,0,,26.7,,28,,0,8,PL-PD
253210010,SIEDLISKA,2009,10,76.6,,1,,15.1,,14,,0,8,PL-PD
253210010,SIEDLISKA,2009,11,40.0,,2,,12.7,,15,,0,8,PL-PD
253210010,SIEDLISKA,2009,12,30.6,,6,,11.1,,23,,0,8,PL-PD
