Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Miesięczna_suma_opadów_[mm],Status_pomiaru_SUMM,Liczba_dni_z_opadem_śniegu,Status_pomiaru_LDS,Opad_maksymalny_[mm],Status_pomiaru_MAXO,Dzień_pierwszy_wystąpienia_opadu_maksymalnego,Dzień_ostatni_wystąpienia_opadu_maksymalnego,Liczba_dni_z_pokrywą_śnieżną,Status_pomiaru_LDPS,Region
250160420,PASTERKA,2006,01,23.1,,8,,4.8,,20,,0,8,PL-PK
250160420,PASTERKA,2006,02,43.1,,15,,9.7,,07,,0,8,PL-PK
250160420,PASTERKA,2006,03,67.7,,14,,11.4,,31,,0,8,PL-PK
250160420,PASTERKA,2006,04,79.2,,5,,19.1,,28,,0,8,PL-PK
250160420,PASTERKA,2006,05,59.0,,0,,15.2,,18,,0,8,PL-PK
250160420,PASTERKA,2006,06,85.2,,0,,25.3,,30,,0,8,PL-PK
250160420,PASTERKA,2006,07,40.0,,0,,30.8,,09,,0,8,PL-PK
250160420,PASTERKA,2006,08,285.7,,0,,51.6,,07,,0,8,PL-PK
250160420,PASTERKA,2006,09,32.8,,0,,10.8,,03,,0,8,PL-PK
250160420,PASTERKA,2006,10,53.0,,0,,15.8,,04,,0,8,PL-PK
250160420,PASTERKA,2006,11,75.8,,6,,17.8,,05,,0,8,PL-PK
250160420,PASTERKA,2006,12,58.1,,6,,25.4,,09,,0,8,PL-PK
251170040,SZELEJEWO,2006,01,15.8,,6,,4.9,,20,,0,8,PL-KP
251170040,SZELEJEWO,2006,02,32.9,,8,,10.4,,21,,0,8,PL-KP
251170040,SZELEJEWO,2006,03,19.9,,4,,6.2,,26,,0,8,PL-KP
251170040,SZELEJEWO,2006,04,54.9,,0,,20.5,,28,,0,8,PL-KP
251170040,SZELEJEWO,2006,05,37.6,,0,,9.8,,25,,0,8,PL-KP
251170040,SZELEJEWO,2006,06,24.6,,0,,11.8,,05,,0,8,PL-KP
251170040,SZELEJEWO,2006,07,22.6,,0,,17.8,,31,,0,8,PL-KP
251170040,SZELEJEWO,2006,08,155.9,,0,,39.6,,06,,0,8,PL-KP
251170040,SZELEJEWO,2006,09,23.3,,0,,15.6,,03,,0,8,PL-KP
251170040,SZELEJEWO,2006,10,48.2,,0,,19.2,,28,,0,8,PL-KP
251170040,SZELEJEWO,2006,11,34.0,,2,,7.2,,04,,0,8,PL-KP
251170040,SZELEJEWO,2006,12,28.5,,1,,6.2,,11,,0,8,PL-KP
251210190,OPOLE LUBELSKIE,2006,01,22.4,,7,,6.8,,02,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,02,30.9,,19,,7.7,,07,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,03,62.5,,9,,26.5,,28,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,04,32.2,,1,,16.2,,05,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,05,91.9,,0,,26.1,,16,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,06,46.3,,0,,26.7,,03,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,07,1.7,,0,,.7,,14,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,08,209.6,,0,,44.9,,20,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,09,11.2,,0,,5.8,,08,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,10,20.3,,0,,9.9,,29,,0,8,PL-OP
251210190,OPOLE LUBELSKIE,2006,11,41.7,,4,,11.2,,04,,0,8,PL-OP
