Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Średnia_miesięczna_temperatura_[°C],Status_pomiaru_TEMP,Średnia_miesięczna_wilgotność_względna_[%],Status_pomiaru_WLGS,Średnia_miesięczna_prędkość_wiatru_[m/s],Status_pomiaru_FWS,Średnie_miesięczne_zachmurzenie_ogólne_[oktanty],Status_pomiaru_NOS,Region
249190680,HALA ORNAK,2015,04,1.3,,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,05,7.3,,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,06,11.7,,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,07,14.8,,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,08,15.1,,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,09,10.1,,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,10,.0,8,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,11,.0,8,.0,8,.0,8,.0,8,PL-ZP
249190680,HALA ORNAK,2015,12,.0,8,.0,8,.0,8,.0,8,PL-ZP
249200240,PTASZKOWA,2015,01,.0,,.0,8,.0,8,6.9,,PL-PD
249200240,PTASZKOWA,2015,02,-.3,,.0,8,.0,8,5.7,,PL-PD
249200240,PTASZKOWA,2015,03,3.7,,.0,8,.0,8,4.6,,PL-PD
249200240,PTASZKOWA,2015,04,7.5,,.0,8,.0,8,5.7,,PL-PD
249200240,PTASZKOWA,2015,05,12.0,,.0,8,.0,8,6.0,,PL-PD
249200240,PTASZKOWA,2015,06,16.4,,.0,8,.0,8,4.8,,PL-PD
249200240,PTASZKOWA,2015,07,19.6,,.0,8,.0,8,4.0,,PL-PD
249200240,PTASZKOWA,2015,08,20.5,,.0,8,.0,8,3.7,,PL-PD
249200240,PTASZKOWA,2015,09,14.3,,.0,8,2.5,,5.7,,PL-PD
249200240,PTASZKOWA,2015,10,7.3,,.0,8,2.1,,5.5,,PL-PD
249200240,PTASZKOWA,2015,11,5.0,,.0,8,2.7,,5.9,,PL-PD
249200240,PTASZKOWA,2015,12,2.5,,.0,8,2.2,,5.3,,PL-PD
249200420,NIEDZICA,2015,01,-1.1,,.0,8,1.3,,6.8,,PL-KP
249200420,NIEDZICA,2015,02,-2.0,,.0,8,1.0,,5.2,,PL-KP
249200420,NIEDZICA,2015,03,2.2,,.0,8,1.3,,3.9,,PL-KP
249200420,NIEDZICA,2015,04,6.1,,.0,8,1.5,,4.8,,PL-KP
249200420,NIEDZICA,2015,05,11.1,,.0,8,1.2,,5.5,,PL-KP
249200420,NIEDZICA,2015,06,15.4,,.0,8,1.1,,4.5,,PL-KP
249200420,NIEDZICA,2015,07,18.5,,.0,8,1.1,,3.6,,PL-KP
249200420,NIEDZICA,2015,08,18.8,,.0,8,1.1,,3.4,,PL-KP
249200420,NIEDZICA,2015,09,13.4,,.0,8,1.4,,5.3,,PL-KP
249200420,NIEDZICA,2015,10,7.1,,.0,8,1.4,,5.6,,PL-KP
249200420,NIEDZICA,2015,11,3.8,,.0,8,.8,,5.4,,PL-KP
249200420,NIEDZICA,2015,12,1.3,,.0,8,.7,,5.1,,PL-KP
249200910,MORSKIE OKO,2015,01,.0,8,.0,8,.0,8,.0,8,PL-LB
249200910,MORSKIE OKO,2015,02,.0,8,.0,8,.0,8,.0,8,PL-LB
249200910,MORSKIE OKO,2015,03,-2.1,,.0,8,.8,,.0,8,PL-LB
249200910,MORSKIE OKO,2015,04,1.1,,.0,8,.7,,.0,8,PL-LB
249200910,MORSKIE OKO,2015,05,6.4,,.0,8,.3,,.0,8,PL-LB
249200910,MORSKIE OKO,2015,06,10.8,,.0,8,.0,8,.0,8,PL-LB
249200910,MORSKIE OKO,2015,07,14.1,,.0,8,.0,8,.0,8,PL-LB
249200910,MORSKIE OKO,2015,08,14.8,,.0,8,.0,8,.0,8,PL-LB
249200910,MORSKIE OKO,2015,09,9.0,,.0,8,.0,8,.0,8,PL-LB
249200910,MORSKIE OKO,2015,10,4.2,,.0,8,.0,8,.0,8,PL-LB
249200910,MORSKIE OKO,2015,11,2.2,,.0,8,2.9,,.0,8,PL-LB
249200910,MORSKIE OKO,2015,12,-.2,,.0,8,2.4,,.0,8,PL-LB
249200980,MSZANA DOLNA,2015,01,.4,,88.0,,3.4,,6.8,,PL-WN
249200980,MSZANA DOLNA,2015,02,-1.0,,87.3,,.0,8,5.4,,PL-WN
249200980,MSZANA DOLNA,2015,03,2.9,,76.9,,2.8,,5.1,,PL-WN
249200980,MSZANA DOLNA,2015,04,6.9,,69.7,,2.7,,5.3,,PL-WN
249200980,MSZANA DOLNA,2015,05,11.4,,78.3,,2.4,,6.0,,PL-WN
249200980,MSZANA DOLNA,2015,06,15.7,,75.0,,.0,8,5.2,,PL-WN
249200980,MSZANA DOLNA,2015,07,19.1,,69.7,,2.6,,4.3,,PL-WN
249200980,MSZANA DOLNA,2015,08,19.5,,72.1,,2.0,,4.1,,PL-WN
249200980,MSZANA DOLNA,2015,09,13.5,,80.7,,2.2,,5.9,,PL-WN
249200980,MSZANA DOLNA,2015,10,6.9,,85.6,,1.8,,5.9,,PL-WN
249200980,MSZANA DOLNA,2015,11,5.1,,82.4,,2.8,,5.9,,PL-WN
249200980,MSZANA DOLNA,2015,12,4.0,,82.0,,3.6,,5.2,,PL-WN
249220280,STUPOSIANY,2015,01,-1.2,,82.1,,.0,8,6.9,,PL-LD
249220280,STUPOSIANY,2015,02,-2.3,,82.0,,.0,8,5.4,,PL-LD
249220280,STUPOSIANY,2015,03,1.4,,79.9,,2.0,,4.5,,PL-LD
249220280,STUPOSIANY,2015,04,5.3,,73.2,,.0,8,4.8,,PL-LD
249220280,STUPOSIANY,2015,05,11.0,,82.2,,1.7,,5.4,,PL-LD
249220280,STUPOSIANY,2015,06,14.8,,78.9,,.0,8,4.4,,PL-LD
249220280,STUPOSIANY,2015,07,17.2,,79.1,,1.5,,3.6,,PL-LD
249220280,STUPOSIANY,2015,08,17.2,,83.3,,1.2,,2.5,,PL-LD
249220280,STUPOSIANY,2015,09,12.8,,87.8,,1.4,,5.3,,PL-LD
249220280,STUPOSIANY,2015,10,5.3,,90.5,,1.2,,5.2,,PL-LD
249220280,STUPOSIANY,2015,11,2.6,,87.6,,1.8,,5.2,,PL-LD
249220280,STUPOSIANY,2015,12,.3,,89.5,,2.3,,4.8,,PL-LD
250200230,BORUSOWA,2015,01,1.5,,.0,8,.0,8,6.7,,PL-DS
250200230,BORUSOWA,2015,02,.8,,.0,8,.0,8,5.0,,PL-DS
250200230,BORUSOWA,2015,03,4.6,,.0,8,.0,8,3.7,,PL-DS
250200230,BORUSOWA,2015,04,8.7,,.0,8,.0,8,4.7,,PL-DS
250200230,BORUSOWA,2015,05,13.5,,.0,8,.0,8,5.4,,PL-DS
250200230,BORUSOWA,2015,06,17.8,,.0,8,.0,8,3.8,,PL-DS
250200230,BORUSOWA,2015,07,20.8,,.0,8,.0,8,3.5,,PL-DS
250200230,BORUSOWA,2015,08,21.8,,.0,8,1.7,,2.6,,PL-DS
250200230,BORUSOWA,2015,09,15.5,,.0,8,2.4,,5.2,,PL-DS
250200230,BORUSOWA,2015,10,7.3,,.0,8,.0,8,4.4,,PL-DS
250200230,BORUSOWA,2015,11,5.2,,.0,8,1.0,,5.8,,PL-DS
250200230,BORUSOWA,2015,12,3.8,,.0,8,1.1,,4.8,,PL-DS
250210240,ZAWADA,2015,01,1.4,,.0,8,.0,8,6.4,,PL-MA
250210240,ZAWADA,2015,02,1.5,,.0,8,.0,8,4.9,,PL-MA
250210240,ZAWADA,2015,03,5.1,,.0,8,.0,8,4.0,,PL-MA
250210240,ZAWADA,2015,04,9.0,,.0,8,.0,8,4.4,,PL-MA
250210240,ZAWADA,2015,05,13.5,,.0,8,.0,8,4.9,,PL-MA
250210240,ZAWADA,2015,06,17.6,,.0,8,.0,8,3.8,,PL-MA
250210240,ZAWADA,2015,07,20.5,,.0,8,.0,8,3.4,,PL-MA
250210240,ZAWADA,2015,08,21.0,,.0,8,.0,8,2.5,,PL-MA
250210240,ZAWADA,2015,09,15.5,,.0,8,2.8,,5.2,,PL-MA
250210240,ZAWADA,2015,10,7.5,,.0,8,2.7,,4.4,,PL-MA
250210240,ZAWADA,2015,11,5.8,,.0,8,3.0,,5.8,,PL-MA
250210240,ZAWADA,2015,12,4.3,,.0,8,3.5,,4.9,,PL-MA
252200150,WARSZAWA-BIELANY,2015,01,1.6,,84.1,,2.5,,7.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,02,1.5,,80.1,,2.1,,6.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,03,5.9,,66.8,,2.2,,5.9,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,04,9.2,,62.6,,2.4,,5.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,05,13.9,,62.9,,1.8,,6.0,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,06,18.6,,54.1,,1.7,,5.0,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,07,20.6,,59.1,,2.0,,5.6,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,08,23.4,,49.1,,1.5,,4.1,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,09,16.1,,76.0,,1.7,,5.7,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,10,7.8,,77.4,,2.0,,6.5,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,11,5.7,,83.6,,2.3,,7.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2015,12,5.0,,81.6,,2.6,,7.1,,PL-MZ
253180020,RADOSTOWO,2015,01,1.3,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,02,.6,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,03,4.4,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,04,7.5,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,05,11.4,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,06,14.9,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,07,17.6,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,08,20.0,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,09,13.9,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,10,6.6,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,11,5.6,,.0,8,.0,8,.0,8,PL-OP
253180020,RADOSTOWO,2015,12,4.1,,.0,8,.0,8,.0,8,PL-OP
253210130,SZCZYTNO,2015,01,.0,,.0,8,.0,8,7.3,,PL-PK
253210130,SZCZYTNO,2015,02,-.4,,.0,8,.0,8,6.6,,PL-PK
253210130,SZCZYTNO,2015,03,4.3,,.0,8,.0,8,5.9,,PL-PK
253210130,SZCZYTNO,2015,04,7.2,,.0,8,.0,8,5.4,,PL-PK
253210130,SZCZYTNO,2015,05,11.8,,.0,8,.0,8,5.6,,PL-PK
253210130,SZCZYTNO,2015,06,15.8,,.0,8,.0,8,5.2,,PL-PK
253210130,SZCZYTNO,2015,07,17.8,,.0,8,.0,8,5.5,,PL-PK
253210130,SZCZYTNO,2015,08,20.0,,.0,8,.0,8,3.9,,PL-PK
253210130,SZCZYTNO,2015,09,13.7,,.0,8,.0,8,6.7,,PL-PK
253210130,SZCZYTNO,2015,10,6.1,,.0,8,.0,8,5.9,,PL-PK
253210130,SZCZYTNO,2015,11,4.3,,.0,8,.0,8,7.6,,PL-PK
253210130,SZCZYTNO,2015,12,2.8,,.0,8,.0,8,6.5,,PL-PK
254170210,BORUCINO,2015,01,.9,,87.7,,4.4,,6.5,,PL-PM
254170210,BORUCINO,2015,02,.3,,87.3,,3.2,,6.1,,PL-PM
254170210,BORUCINO,2015,03,3.9,,79.7,,3.5,,5.6,,PL-PM
254170210,BORUCINO,2015,04,6.6,,72.4,,3.2,,5.0,,PL-PM
254170210,BORUCINO,2015,05,11.3,,71.7,,3.3,,4.9,,PL-PM
254170210,BORUCINO,2015,06,14.6,,71.2,,2.8,,4.7,,PL-PM
254170210,BORUCINO,2015,07,17.2,,71.1,,3.6,,4.6,,PL-PM
254170210,BORUCINO,2015,08,19.6,,67.0,,2.4,,3.2,,PL-PM
254170210,BORUCINO,2015,09,13.6,,82.8,,2.4,,4.9,,PL-PM
254170210,BORUCINO,2015,10,7.3,,84.9,,2.5,,5.2,,PL-PM
254170210,BORUCINO,2015,11,5.6,,91.2,,4.3,,7.0,,PL-PM
254170210,BORUCINO,2015,12,4.3,,86.5,,4.5,,6.4,,PL-PM
254220090,OLECKO,2015,01,-.7,,.0,8,.0,8,7.0,,PL-LU
254220090,OLECKO,2015,02,-1.0,,.0,8,.0,8,6.3,,PL-LU
254220090,OLECKO,2015,03,4.2,,.0,8,.0,8,5.5,,PL-LU
254220090,OLECKO,2015,04,6.8,,.0,8,.0,8,5.3,,PL-LU
254220090,OLECKO,2015,05,11.3,,.0,8,.0,8,4.7,,PL-LU
254220090,OLECKO,2015,06,15.4,,.0,8,.0,8,3.7,,PL-LU
254220090,OLECKO,2015,07,17.6,,.0,8,.0,8,4.4,,PL-LU
254220090,OLECKO,2015,08,20.3,,.0,8,.0,8,2.5,,PL-LU
254220090,OLECKO,2015,09,14.0,,.0,8,.0,8,5.7,,PL-LU
254220090,OLECKO,2015,10,6.1,,.0,8,.0,8,5.2,,PL-LU
254220090,OLECKO,2015,11,4.2,,.0,8,.0,8,7.5,,PL-LU
254220090,OLECKO,2015,12,2.6,,.0,8,.0,8,6.3,,PL-LU
