Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Średnia_miesięczna_temperatura_[°C],Status_pomiaru_TEMP,Średnia_miesięczna_wilgotność_względna_[%],Status_pomiaru_WLGS,Średnia_miesięczna_prędkość_wiatru_[m/s],Status_pomiaru_FWS,Średnie_miesięczne_zachmurzenie_ogólne_[oktanty],Status_pomiaru_NOS,Region
250200230,BORUSOWA,2013,07,19.8,,.0,8,.0,8,2.6,,PL-DS
250200230,BORUSOWA,2013,08,19.3,,.0,8,.0,8,3.1,,PL-DS
250200230,BORUSOWA,2013,09,12.5,,.0,8,.0,8,5.2,,PL-DS
250200230,BORUSOWA,2013,10,9.8,,.0,8,.0,8,4.5,,PL-DS
250200230,BORUSOWA,2013,11,5.2,,.0,8,.0,8,6.4,,PL-DS
250200230,BORUSOWA,2013,12,1.4,,.0,8,.0,8,4.5,,PL-DS
251150080,GRABIK,2013,01,-1.2,,.0,8,.0,8,6.6,,PL-OP
251150080,GRABIK,2013,02,-.5,,.0,8,.0,8,7.6,,PL-OP
251150080,GRABIK,2013,03,-1.6,,.0,8,.0,8,4.1,,PL-OP
251150080,GRABIK,2013,04,8.0,,.0,8,.0,8,5.0,,PL-OP
251150080,GRABIK,2013,05,13.7,,.0,8,.0,8,5.4,,PL-OP
251150080,GRABIK,2013,06,16.8,,.0,8,.0,8,4.7,,PL-OP
251150080,GRABIK,2013,07,19.9,,.0,8,.0,8,3.4,,PL-OP
251150080,GRABIK,2013,08,18.7,,.0,8,.0,8,4.1,,PL-OP
251150080,GRABIK,2013,09,12.4,,.0,8,.0,8,5.5,,PL-OP
251150080,GRABIK,2013,10,10.3,,.0,8,.0,8,3.9,,PL-OP
251150080,GRABIK,2013,11,4.5,,.0,8,.0,8,5.5,,PL-OP
251150080,GRABIK,2013,12,3.0,,.0,8,.0,8,4.6,,PL-OP
251160150,POLKOWICE DOLNE,2013,01,-1.4,,86.4,,2.8,,7.6,,PL-PK
251160150,POLKOWICE DOLNE,2013,02,-.5,,90.0,,2.3,,7.6,,PL-PK
251160150,POLKOWICE DOLNE,2013,03,-1.7,,80.4,,2.9,,5.8,,PL-PK
251160150,POLKOWICE DOLNE,2013,04,8.7,,72.3,,2.4,,5.7,,PL-PK
251160150,POLKOWICE DOLNE,2013,05,14.0,,73.5,,2.7,,5.3,,PL-PK
251160150,POLKOWICE DOLNE,2013,06,17.1,,78.0,,2.5,,5.3,,PL-PK
251160150,POLKOWICE DOLNE,2013,07,20.1,,67.6,,2.2,,3.7,,PL-PK
251160150,POLKOWICE DOLNE,2013,08,18.6,,73.2,,1.9,,3.9,,PL-PK
251160150,POLKOWICE DOLNE,2013,09,12.9,,82.3,,1.8,,5.5,,PL-PK
251160150,POLKOWICE DOLNE,2013,10,10.5,,79.3,,2.5,,4.4,,PL-PK
251160150,POLKOWICE DOLNE,2013,11,4.6,,86.9,,2.5,,6.9,,PL-PK
251160150,POLKOWICE DOLNE,2013,12,2.8,,85.3,,3.0,,5.6,,PL-PK
252200150,WARSZAWA-BIELANY,2013,01,-3.4,,85.7,,3.0,,7.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,02,-.4,,88.9,,2.8,,7.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,03,-1.8,,70.9,,3.4,,5.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,04,8.5,,71.4,,2.5,,6.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,05,16.0,,69.5,,2.9,,5.6,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,06,18.9,,71.6,,2.1,,5.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,07,20.3,,63.8,,2.4,,5.5,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,08,19.5,,67.3,,1.6,,5.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,09,12.2,,82.7,,2.0,,6.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,10,10.3,,81.9,,1.9,,6.5,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,11,5.7,,89.4,,2.2,,7.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2013,12,2.7,,84.4,,2.6,,6.4,,PL-MZ
253150190,PRZELEWICE,2013,01,-1.5,,.0,8,2.1,,7.4,,PL-PD
253150190,PRZELEWICE,2013,02,-.3,,.0,8,1.5,,6.9,,PL-PD
253150190,PRZELEWICE,2013,03,-2.4,,.0,8,1.7,,4.2,,PL-PD
253150190,PRZELEWICE,2013,04,7.6,,.0,8,1.8,,5.4,,PL-PD
253150190,PRZELEWICE,2013,05,13.9,,.0,8,1.5,,4.8,,PL-PD
253150190,PRZELEWICE,2013,06,16.4,,.0,8,1.6,,3.9,,PL-PD
253150190,PRZELEWICE,2013,07,19.2,,.0,8,.0,8,4.4,,PL-PD
253150190,PRZELEWICE,2013,08,18.0,,.0,8,.0,8,5.2,,PL-PD
253150190,PRZELEWICE,2013,09,12.1,,.0,8,.0,8,5.5,,PL-PD
253150190,PRZELEWICE,2013,10,9.9,,.0,8,.0,8,4.9,,PL-PD
253150190,PRZELEWICE,2013,11,4.8,,.0,8,.0,8,6.4,,PL-PD
253150190,PRZELEWICE,2013,12,3.2,,.0,8,.0,8,5.4,,PL-PD
253190070,PRABUTY,2013,01,-3.9,,82.7,,.0,8,7.2,,PL-SL
253190070,PRABUTY,2013,02,-.6,,91.0,,.0,8,7.0,,PL-SL
253190070,PRABUTY,2013,03,-3.6,,82.6,,.0,8,3.4,,PL-SL
253190070,PRABUTY,2013,04,6.5,,82.9,,.0,8,4.6,,PL-SL
253190070,PRABUTY,2013,05,14.4,,77.7,,.0,8,4.2,,PL-SL
253190070,PRABUTY,2013,06,17.2,,78.9,,.0,8,4.1,,PL-SL
253190070,PRABUTY,2013,07,18.2,,81.8,,.0,8,4.4,,PL-SL
253190070,PRABUTY,2013,08,18.1,,76.8,,.0,8,3.6,,PL-SL
253190070,PRABUTY,2013,09,11.4,,86.5,,.0,8,4.9,,PL-SL
253190070,PRABUTY,2013,10,8.8,,88.2,,.0,8,4.8,,PL-SL
253190070,PRABUTY,2013,11,4.8,,93.8,,.0,8,7.2,,PL-SL
253190070,PRABUTY,2013,12,2.4,,93.8,,.0,8,6.6,,PL-SL
253190220,LIDZBARK,2013,01,-4.4,,.0,8,.0,8,7.3,,PL-KP
253190220,LIDZBARK,2013,02,-1.1,,.0,8,.0,8,7.3,,PL-KP
253190220,LIDZBARK,2013,03,-3.3,,.0,8,.0,8,4.6,,PL-KP
253190220,LIDZBARK,2013,04,6.3,,.0,8,.0,8,5.2,,PL-KP
253190220,LIDZBARK,2013,05,14.6,,.0,8,.0,8,4.6,,PL-KP
253190220,LIDZBARK,2013,06,17.6,,.0,8,.0,8,4.5,,PL-KP
253190220,LIDZBARK,2013,07,18.3,,.0,8,.0,8,4.3,,PL-KP
253190220,LIDZBARK,2013,08,18.1,,.0,8,.0,8,4.0,,PL-KP
253190220,LIDZBARK,2013,09,11.0,,.0,8,.0,8,4.8,,PL-KP
253190220,LIDZBARK,2013,10,8.8,,.0,8,.0,8,4.7,,PL-KP
253190220,LIDZBARK,2013,11,4.6,,.0,8,.0,8,7.1,,PL-KP
253190220,LIDZBARK,2013,12,1.9,,.0,8,.0,8,6.5,,PL-KP
253210210,MYSZYNIEC,2013,01,-5.0,,.0,8,.0,8,6.9,,PL-LB
253210210,MYSZYNIEC,2013,02,-1.2,,.0,8,.0,8,6.7,,PL-LB
253210210,MYSZYNIEC,2013,03,-3.7,,.0,8,.0,8,3.3,,PL-LB
253210210,MYSZYNIEC,2013,04,6.2,,.0,8,.0,8,4.5,,PL-LB
253210210,MYSZYNIEC,2013,05,14.5,,.0,8,.0,8,3.9,,PL-LB
253210210,MYSZYNIEC,2013,06,17.9,,.0,8,.0,8,3.7,,PL-LB
253210210,MYSZYNIEC,2013,07,18.3,,.0,8,.0,8,.0,8,PL-LB
253210210,MYSZYNIEC,2013,08,17.5,,.0,8,.0,8,3.3,,PL-LB
253210210,MYSZYNIEC,2013,09,11.1,,.0,8,.0,8,4.8,,PL-LB
253210210,MYSZYNIEC,2013,10,8.3,,.0,8,.0,8,3.8,,PL-LB
253210210,MYSZYNIEC,2013,11,4.8,,.0,8,.0,8,5.9,,PL-LB
253210210,MYSZYNIEC,2013,12,1.7,,.0,8,.0,8,5.2,,PL-LB
254160110,MIASTKO,2013,01,-2.5,,90.1,,2.7,,7.7,,PL-LD
254160110,MIASTKO,2013,02,-.8,,91.6,,1.7,,7.7,,PL-LD
254160110,MIASTKO,2013,03,-3.1,,75.7,,2.4,,6.2,,PL-LD
254160110,MIASTKO,2013,04,6.1,,73.2,,2.7,,6.4,,PL-LD
254160110,MIASTKO,2013,05,14.1,,71.3,,2.6,,6.3,,PL-LD
254160110,MIASTKO,2013,06,16.7,,70.1,,2.8,,5.7,,PL-LD
254160110,MIASTKO,2013,07,18.1,,77.6,,2.4,,5.4,,PL-LD
254160110,MIASTKO,2013,08,17.5,,77.3,,1.8,,6.2,,PL-LD
254160110,MIASTKO,2013,09,11.4,,85.7,,1.8,,6.4,,PL-LD
254160110,MIASTKO,2013,10,8.9,,85.8,,2.5,,6.6,,PL-LD
254160110,MIASTKO,2013,11,4.3,,92.8,,2.7,,7.7,,PL-LD
254160110,MIASTKO,2013,12,2.1,,89.3,,3.0,,7.3,,PL-LD
254220090,OLECKO,2013,01,-6.0,,.0,8,.0,8,5.6,,PL-LU
254220090,OLECKO,2013,02,-1.6,,.0,8,.0,8,6.2,,PL-LU
254220090,OLECKO,2013,03,-4.4,,.0,8,.0,8,4.2,,PL-LU
254220090,OLECKO,2013,04,5.4,,.0,8,.0,8,5.6,,PL-LU
254220090,OLECKO,2013,05,15.4,,.0,8,.0,8,4.3,,PL-LU
254220090,OLECKO,2013,06,18.1,,.0,8,.0,8,4.4,,PL-LU
254220090,OLECKO,2013,07,18.1,,.0,8,.0,8,4.5,,PL-LU
254220090,OLECKO,2013,08,17.7,,.0,8,.0,8,4.2,,PL-LU
254220090,OLECKO,2013,09,11.6,,.0,8,.0,8,5.9,,PL-LU
254220090,OLECKO,2013,10,8.4,,.0,8,.0,8,5.8,,PL-LU
254220090,OLECKO,2013,11,4.7,,.0,8,.0,8,7.1,,PL-LU
254220090,OLECKO,2013,12,1.1,,.0,8,.0,8,7.1,,PL-LU
