Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Miesięczna_suma_opadów_[mm],Status_pomiaru_SUMM,Liczba_dni_z_opadem_śniegu,Status_pomiaru_LDS,Opad_maksymalny_[mm],Status_pomiaru_MAXO,Dzień_pierwszy_wystąpienia_opadu_maksymalnego,Dzień_ostatni_wystąpienia_opadu_maksymalnego,Liczba_dni_z_pokrywą_śnieżną,Status_pomiaru_LDPS,Region
251210210,GRABOWIEC,2012,11,25.2,,1,,12.4,,05,,0,,PL-ZP
251210210,GRABOWIEC,2012,12,27.1,,10,,6.4,,15,,0,,PL-ZP
252150020,DOBIEGNIEW,2012,01,83.6,,3,,9.3,,02,,0,,PL-LB
252150020,DOBIEGNIEW,2012,02,49.3,,7,,8.4,,28,,0,,PL-LB
252150020,DOBIEGNIEW,2012,03,13.1,,1,,4.0,,30,,0,,PL-LB
252150020,DOBIEGNIEW,2012,04,34.6,,0,,10.4,,24,,0,,PL-LB
252150020,DOBIEGNIEW,2012,05,49.6,,0,,27.0,,23,,0,,PL-LB
252150020,DOBIEGNIEW,2012,06,118.6,,0,,64.5,,30,,0,,PL-LB
252150020,DOBIEGNIEW,2012,07,135.6,,0,,34.5,,05,,0,,PL-LB
252150020,DOBIEGNIEW,2012,08,134.2,,0,,34.0,,21,,0,,PL-LB
252150020,DOBIEGNIEW,2012,09,32.3,,0,,10.5,,11,,0,,PL-LB
252150020,DOBIEGNIEW,2012,10,32.2,,1,,13.1,,06,,0,,PL-LB
252150020,DOBIEGNIEW,2012,11,59.4,,1,,20.0,,29,,0,,PL-LB
252150020,DOBIEGNIEW,2012,12,37.6,,10,,6.7,,09,,0,,PL-LB
252150240,LASKI,2012,01,75.9,,5,,9.7,,05,,0,,PL-DS
252150240,LASKI,2012,02,42.7,,7,,6.4,,14,,0,,PL-DS
252150240,LASKI,2012,03,16.4,,2,,3.9,,08,,0,,PL-DS
252150240,LASKI,2012,04,27.2,,1,,8.5,,24,,0,,PL-DS
252150240,LASKI,2012,05,51.2,,0,,20.3,,03,,0,,PL-DS
252150240,LASKI,2012,06,80.1,,0,,12.7,,19,,0,,PL-DS
252150240,LASKI,2012,07,160.6,,0,,58.4,,05,,0,,PL-DS
252150240,LASKI,2012,08,80.7,,0,,51.1,,30,,0,,PL-DS
252150240,LASKI,2012,09,43.7,,0,,24.3,,11,,0,,PL-DS
252150240,LASKI,2012,10,26.8,,3,,8.5,,06,,0,,PL-DS
252150240,LASKI,2012,11,56.8,,0,,18.4,,29,,0,,PL-DS
252150240,LASKI,2012,12,49.3,,12,,10.9,,23,,0,,PL-DS
252160210,KONOJAD,2012,01,65.0,,7,,6.5,,22,,0,,PL-WP
252160210,KONOJAD,2012,02,44.0,,10,,10.0,,28,,0,,PL-WP
252160210,KONOJAD,2012,03,12.2,,2,,3.5,,31,,0,,PL-WP
252160210,KONOJAD,2012,04,29.7,,0,,10.2,,24,,0,,PL-WP
252160210,KONOJAD,2012,05,100.2,,0,,44.0,,03,,0,,PL-WP
252160210,KONOJAD,2012,06,110.1,,0,,24.0,,19,,0,,PL-WP
252160210,KONOJAD,2012,07,121.2,,0,,24.9,,02,,0,,PL-WP
252160210,KONOJAD,2012,08,51.2,,0,,12.2,,30,,0,,PL-WP
252160210,KONOJAD,2012,09,27.7,,0,,8.7,,18,,0,,PL-WP
252160210,KONOJAD,2012,10,21.3,,1,,5.6,,04,,0,,PL-WP
252160210,KONOJAD,2012,11,49.5,,0,,16.1,,29,,0,,PL-WP
252160210,KONOJAD,2012,12,38.2,,10,,8.6,,23,,0,,PL-WP
252170010,ZALESIE,2012,01,58.6,,6,,10.1,,05,,0,,PL-LU
252170010,ZALESIE,2012,02,34.8,,11,,11.2,,28,,0,,PL-LU
252170010,ZALESIE,2012,03,13.0,,2,,5.8,,30,,0,,PL-LU
252170010,ZALESIE,2012,04,27.3,,1,,5.6,,04,,0,,PL-LU
252170010,ZALESIE,2012,05,46.4,,0,,15.5,,05,,0,,PL-LU
252170010,ZALESIE,2012,06,136.7,,0,,28.8,,13,,0,,PL-LU
252170010,ZALESIE,2012,07,125.7,,0,,36.2,,29,,0,,PL-LU
252170010,ZALESIE,2012,08,42.7,,0,,9.8,,06,,0,,PL-LU
252170010,ZALESIE,2012,09,31.5,,0,,.0,8,,,0,,PL-LU
252170010,ZALESIE,2012,10,31.1,,0,,14.4,,06,,0,,PL-LU
252170010,ZALESIE,2012,11,55.2,,0,,13.1,,29,,0,,PL-LU
252170010,ZALESIE,2012,12,21.3,,9,,6.8,,15,,0,,PL-LU
252170050,BOBROWNIKI,2012,01,67.7,,11,,10.1,,02,,0,,PL-LD
252170050,BOBROWNIKI,2012,02,34.4,,7,,8.9,,28,,0,,PL-LD
252170050,BOBROWNIKI,2012,03,14.0,,2,,7.4,,31,,0,,PL-LD
252170050,BOBROWNIKI,2012,04,30.0,,0,,10.7,,24,,0,,PL-LD
252170050,BOBROWNIKI,2012,05,40.4,,0,,11.9,,31,,0,,PL-LD
252170050,BOBROWNIKI,2012,06,90.8,,0,,16.0,,13,,0,,PL-LD
252170050,BOBROWNIKI,2012,07,144.0,,0,,24.4,,29,,0,,PL-LD
252170050,BOBROWNIKI,2012,08,57.4,,0,,16.0,,06,,0,,PL-LD
252170050,BOBROWNIKI,2012,09,19.2,,0,,6.5,,18,,0,,PL-LD
252170050,BOBROWNIKI,2012,10,21.5,,0,,8.1,,06,,0,,PL-LD
252170050,BOBROWNIKI,2012,11,56.1,,0,,21.1,,29,,0,,PL-LD
252170050,BOBROWNIKI,2012,12,22.8,,10,,8.8,,15,,0,,PL-LD
252170070,SZELEJEWO,2012,01,29.3,,8,,5.6,,22,,0,,PL-KP
252170070,SZELEJEWO,2012,02,20.2,,6,,8.5,,28,,0,,PL-KP
252170070,SZELEJEWO,2012,03,8.9,,1,,5.1,,31,,0,,PL-KP
252170070,SZELEJEWO,2012,04,19.1,,1,,5.3,,25,,0,,PL-KP
252170070,SZELEJEWO,2012,05,48.8,,0,,19.2,,11,,0,,PL-KP
252170070,SZELEJEWO,2012,06,93.7,,0,,31.2,,13,,0,,PL-KP
252170070,SZELEJEWO,2012,07,130.9,,0,,31.2,,29,,0,,PL-KP
252170070,SZELEJEWO,2012,08,49.4,,0,,21.1,,06,,0,,PL-KP
252170070,SZELEJEWO,2012,09,29.2,,0,,22.3,,22,,0,,PL-KP
252170070,SZELEJEWO,2012,10,13.3,,0,,4.5,,16,,0,,PL-KP
252170070,SZELEJEWO,2012,11,45.8,,0,,16.3,,29,,0,,PL-KP
252170070,SZELEJEWO,2012,12,14.4,,5,,5.0,,27,,0,,PL-KP
252170090,TRZEMESZNO,2012,01,62.2,,11,,9.6,,05,,0,,PL-SL
252170090,TRZEMESZNO,2012,02,33.9,,8,,8.4,,28,,0,,PL-SL
252170090,TRZEMESZNO,2012,03,15.0,,1,,7.1,,31,,0,,PL-SL
252170090,TRZEMESZNO,2012,04,24.4,,0,,5.4,,25,,0,,PL-SL
252170090,TRZEMESZNO,2012,05,49.3,,0,,16.8,,05,,0,,PL-SL
252170090,TRZEMESZNO,2012,06,127.8,,0,,45.6,,13,,0,,PL-SL
252170090,TRZEMESZNO,2012,07,104.0,,0,,22.8,,02,,0,,PL-SL
252170090,TRZEMESZNO,2012,08,49.0,,0,,21.6,,06,,0,,PL-SL
252170090,TRZEMESZNO,2012,09,37.8,,0,,9.2,,12,19,0,,PL-SL
252170090,TRZEMESZNO,2012,10,36.2,,1,,7.4,,06,,0,,PL-SL
252170090,TRZEMESZNO,2012,11,51.6,,0,,13.6,,29,,0,,PL-SL
252170090,TRZEMESZNO,2012,12,24.8,,7,,5.6,,15,,0,,PL-SL
252180030,CZERNIKOWO,2012,01,62.1,,10,,12.0,,19,,0,,PL-SK
252180030,CZERNIKOWO,2012,02,32.4,,8,,7.4,,28,,0,,PL-SK
252180030,CZERNIKOWO,2012,03,13.0,,1,,4.7,,30,,0,,PL-SK
252180030,CZERNIKOWO,2012,04,24.5,,1,,5.2,,15,,0,,PL-SK
252180030,CZERNIKOWO,2012,05,25.8,,0,,10.2,,11,,0,,PL-SK
252180030,CZERNIKOWO,2012,06,103.8,,0,,27.0,,21,,0,,PL-SK
252180030,CZERNIKOWO,2012,07,50.2,,0,,14.5,,02,,0,,PL-SK
252180030,CZERNIKOWO,2012,08,18.6,,0,,6.6,,03,,0,,PL-SK
252180030,CZERNIKOWO,2012,09,28.7,,0,,10.9,,12,,0,,PL-SK
252180030,CZERNIKOWO,2012,10,23.8,,1,,11.2,,16,,0,,PL-SK
252180030,CZERNIKOWO,2012,11,36.8,,0,,9.1,,28,,0,,PL-SK
252180030,CZERNIKOWO,2012,12,21.2,,11,,4.2,,15,,0,,PL-SK
252180110,STRZELNO,2012,01,59.1,,8,,9.1,,05,,0,,PL-OP
252180110,STRZELNO,2012,02,35.7,,8,,10.0,,14,,0,,PL-OP
252180110,STRZELNO,2012,03,6.4,,0,,4.0,,30,,0,,PL-OP
252180110,STRZELNO,2012,04,21.1,,0,,9.3,,15,,0,,PL-OP
252180110,STRZELNO,2012,05,26.4,,0,,10.1,,11,,0,,PL-OP
252180110,STRZELNO,2012,06,93.5,,0,,24.7,,20,,0,,PL-OP
252180110,STRZELNO,2012,07,79.4,,0,,16.2,,02,,0,,PL-OP
252180110,STRZELNO,2012,08,36.1,,0,,20.0,,06,,0,,PL-OP
252180110,STRZELNO,2012,09,36.9,,0,,14.0,,12,,0,,PL-OP
252180110,STRZELNO,2012,10,28.0,,1,,7.3,,16,,0,,PL-OP
252180110,STRZELNO,2012,11,48.2,,0,,13.6,,29,,0,,PL-OP
252180110,STRZELNO,2012,12,22.8,,7,,6.5,,15,,0,,PL-OP
252200050,WINNICA,2012,01,53.7,,18,,10.8,,19,,0,,PL-MZ
252200050,WINNICA,2012,02,28.6,,12,,8.1,,19,,0,,PL-MZ
252200050,WINNICA,2012,03,20.5,,2,,5.8,,31,,0,,PL-MZ
252200050,WINNICA,2012,04,59.4,,2,,18.3,,15,,0,,PL-MZ
252200050,WINNICA,2012,05,47.8,,0,,17.5,,15,,0,,PL-MZ
252200050,WINNICA,2012,06,123.8,,0,,42.0,,20,,0,,PL-MZ
252200050,WINNICA,2012,07,125.1,,0,,44.5,,01,,0,,PL-MZ
252200050,WINNICA,2012,08,69.2,,0,,22.0,,06,,0,,PL-MZ
252200050,WINNICA,2012,09,42.5,,0,,15.0,,12,,0,,PL-MZ
252200050,WINNICA,2012,10,43.3,,3,,20.3,,16,,0,,PL-MZ
252200050,WINNICA,2012,11,36.1,,0,,8.7,,27,,0,,PL-MZ
252200050,WINNICA,2012,12,44.8,,13,,12.5,,17,,0,,PL-MZ
252200160,ZIELONKI,2012,01,48.7,,13,,8.0,,19,,0,,PL-MA
252200160,ZIELONKI,2012,02,47.8,,9,,11.2,,19,,0,,PL-MA
252200160,ZIELONKI,2012,03,21.3,,1,,7.5,,31,,0,,PL-MA
252200160,ZIELONKI,2012,04,73.3,,2,,17.7,,15,,0,,PL-MA
252200160,ZIELONKI,2012,05,44.1,,0,,15.7,,15,,0,,PL-MA
252200160,ZIELONKI,2012,06,62.2,,0,,11.6,,10,,0,,PL-MA
252200160,ZIELONKI,2012,07,56.2,,0,,15.3,,01,,0,,PL-MA
252200160,ZIELONKI,2012,08,49.3,,0,,12.3,,06,,0,,PL-MA
252200160,ZIELONKI,2012,09,32.6,,0,,12.7,,13,,0,,PL-MA
252200160,ZIELONKI,2012,10,58.1,,3,,24.6,,16,,0,,PL-MA
252200160,ZIELONKI,2012,11,35.5,,0,,7.7,,05,,0,,PL-MA
252200160,ZIELONKI,2012,12,39.6,,10,,12.5,,17,,0,,PL-MA
252210110,LASKI,2012,01,50.2,,16,,9.2,,19,,0,,PL-DS
252210110,LASKI,2012,02,23.1,,9,,5.0,,23,,0,,PL-DS
252210110,LASKI,2012,03,25.1,,2,,7.1,,30,,0,,PL-DS
252210110,LASKI,2012,04,54.2,,2,,17.2,,15,,0,,PL-DS
252210110,LASKI,2012,05,52.1,,0,,16.7,,16,,0,,PL-DS
252210110,LASKI,2012,06,128.2,,0,,33.5,,10,,0,,PL-DS
252210110,LASKI,2012,07,97.9,,0,,40.2,,08,,0,,PL-DS
252210110,LASKI,2012,08,53.6,,0,,12.8,,06,,0,,PL-DS
252210110,LASKI,2012,09,18.3,,0,,5.4,,13,,0,,PL-DS
252210110,LASKI,2012,10,52.6,,1,,18.2,,16,,0,,PL-DS
252210110,LASKI,2012,11,29.9,,0,,10.3,,05,,0,,PL-DS
252210110,LASKI,2012,12,37.2,,13,,10.2,,15,,0,,PL-DS
253190090,DZIARNY,2012,01,102.2,,20,,15.9,,14,,0,,PL-WN
253190090,DZIARNY,2012,02,39.3,,13,,6.0,,28,,0,,PL-WN
253190090,DZIARNY,2012,03,27.4,,1,,6.2,,31,,0,,PL-WN
253190090,DZIARNY,2012,04,48.0,,4,,8.9,,16,,0,,PL-WN
253190090,DZIARNY,2012,05,32.9,,0,,19.7,,11,,0,,PL-WN
253190090,DZIARNY,2012,06,104.6,,0,,15.4,,21,,0,,PL-WN
253190090,DZIARNY,2012,07,71.4,,0,,22.3,,01,,0,,PL-WN
253190090,DZIARNY,2012,08,41.4,,0,,14.4,,20,,0,,PL-WN
253190090,DZIARNY,2012,09,44.8,,0,,11.2,,12,,0,,PL-WN
253190090,DZIARNY,2012,10,59.3,,0,,31.4,,06,,0,,PL-WN
253190090,DZIARNY,2012,11,59.2,,0,,15.7,,29,,0,,PL-WN
253190090,DZIARNY,2012,12,25.3,,12,,6.5,,15,,0,,PL-WN
253190170,KOSTKOWO,2012,01,79.0,,16,,13.5,,19,,0,,PL-PM
253190170,KOSTKOWO,2012,02,36.4,,9,,5.2,,28,,0,,PL-PM
253190170,KOSTKOWO,2012,03,19.2,,1,,6.2,,10,,0,,PL-PM
253190170,KOSTKOWO,2012,04,49.2,,3,,8.9,,04,,0,,PL-PM
253190170,KOSTKOWO,2012,05,23.3,,0,,9.9,,15,,0,,PL-PM
253190170,KOSTKOWO,2012,06,172.5,,0,,33.8,,14,,0,,PL-PM
253190170,KOSTKOWO,2012,07,85.8,,0,,22.9,,07,,0,,PL-PM
253190170,KOSTKOWO,2012,08,41.3,,0,,11.8,,20,,0,,PL-PM
253190170,KOSTKOWO,2012,09,37.1,,0,,11.6,,13,,0,,PL-PM
253190170,KOSTKOWO,2012,10,45.0,,1,,16.2,,06,,0,,PL-PM
253190170,KOSTKOWO,2012,11,40.5,,0,,7.3,,29,,0,,PL-PM
253190170,KOSTKOWO,2012,12,24.1,,12,,6.9,,15,,0,,PL-PM
253210010,SIEDLISKA,2012,01,60.9,,15,,14.2,,02,,0,,PL-PD
253210010,SIEDLISKA,2012,02,40.4,,11,,7.6,,19,,0,,PL-PD
253210010,SIEDLISKA,2012,03,21.1,,4,,6.8,,10,,0,,PL-PD
253210010,SIEDLISKA,2012,04,81.5,,2,,16.8,,16,,0,,PL-PD
253210010,SIEDLISKA,2012,05,60.1,,0,,20.3,,16,,0,,PL-PD
253210010,SIEDLISKA,2012,06,117.7,,0,,24.9,,10,,0,,PL-PD
253210010,SIEDLISKA,2012,07,120.3,,0,,35.6,,11,,0,,PL-PD
253210010,SIEDLISKA,2012,08,80.3,,0,,26.3,,06,,0,,PL-PD
253210010,SIEDLISKA,2012,09,37.8,,0,,7.8,,13,,0,,PL-PD
253210010,SIEDLISKA,2012,10,67.7,,3,,22.7,,06,,0,,PL-PD
253210010,SIEDLISKA,2012,11,53.5,,0,,9.9,,05,,0,,PL-PD
253210010,SIEDLISKA,2012,12,24.4,,10,,6.3,,05,,0,,PL-PD
