region,area,dt/ha,dt
Polska,12 054,"13,3",160 721
Dolnośląskie,503,"13,6",6 848
Kujawsko-pomorskie,285,"15,8",4 514
Lubelskie,357,"16,6",5 912
Lubuskie,3 793,"8,9",33 761
Łódzkie,58,"11,3",655
Małopolskie,12,20,240
Mazowieckie,724,"12,5",9 062
Opolskie,101,"21,1",2 127
Podkarpackie,628,"12,1",7 625
Podlaskie,-,-,-
Pomorskie,106,"30,1",3 194
Śląskie,72,11,792
Świętokrzyskie,2 944,"21,8",64 187
Warmińsko-mazurskie,347,"12,1",4 199
Wielkopolskie,1 191,"7,9",9 381
Zachodniopomorskie,934,"8,8",8 224
